"icd","icddesc","icdvers","hcc","rxhcc","inhcc","inrxhcc","year"
"85169","Cerebel lacer-concussion",9,155,,"Yes","No",2011
"85170","Cerebel lacer w open wnd",9,155,,"Yes","No",2011
"85171","Opn cerebel lac w/o coma",9,155,,"Yes","No",2011
"85172","Opn cerebel lac-brf coma",9,155,,"Yes","No",2011
"85173","Opn cerebel lac-mod coma",9,154,,"Yes","No",2011
"85174","Opn cerebe lac-prol coma",9,154,,"Yes","No",2011
"85175","Opn cerebe lac-deep coma",9,154,,"Yes","No",2011
"85176","Opn cerebel lac-coma NOS",9,155,,"Yes","No",2011
"85179","Opn cerebell lac-concuss",9,155,,"Yes","No",2011
"85180","Brain laceration NEC",9,155,,"Yes","No",2011
"85181","Brain lacer NEC w/o coma",9,155,,"Yes","No",2011
"85182","Brain lac NEC-brief coma",9,155,,"Yes","No",2011
"85183","Brain lacer NEC-mod coma",9,154,,"Yes","No",2011
"85184","Brain lac NEC-proln coma",9,154,,"Yes","No",2011
"85185","Brain lac NEC-deep coma",9,154,,"Yes","No",2011
"85186","Brain lacer NEC-coma NOS",9,155,,"Yes","No",2011
"85189","Brain lacer NEC-concuss",9,155,,"Yes","No",2011
"85190","Brain lac NEC w open wnd",9,155,,"Yes","No",2011
"85191","Opn brain lacer w/o coma",9,155,,"Yes","No",2011
"85192","Opn brain lac-brief coma",9,155,,"Yes","No",2011
"85193","Opn brain lacer-mod coma",9,154,,"Yes","No",2011
"85194","Opn brain lac-proln coma",9,154,,"Yes","No",2011
"85195","Open brain lac-deep coma",9,154,,"Yes","No",2011
"85196","Opn brain lacer-coma NOS",9,155,,"Yes","No",2011
"85199","Open brain lacer-concuss",9,155,,"Yes","No",2011
"85200","Traum subarachnoid hem",9,155,,"Yes","No",2011
"85201","Subarachnoid hem-no coma",9,155,,"Yes","No",2011
"85202","Subarach hem-brief coma",9,155,,"Yes","No",2011
"85203","Subarach hem-mod coma",9,154,,"Yes","No",2011
"85204","Subarach hem-prolng coma",9,154,,"Yes","No",2011
"85205","Subarach hem-deep coma",9,154,,"Yes","No",2011
"85206","Subarach hem-coma NOS",9,155,,"Yes","No",2011
"85209","Subarach hem-concussion",9,155,,"Yes","No",2011
"85210","Subarach hem w opn wound",9,155,,"Yes","No",2011
"85211","Opn subarach hem-no coma",9,155,,"Yes","No",2011
"85212","Op subarach hem-brf coma",9,155,,"Yes","No",2011
"85213","Op subarach hem-mod coma",9,154,,"Yes","No",2011
"85214","Op subarach hem-prol com",9,154,,"Yes","No",2011
"85215","Op subarach hem-deep com",9,154,,"Yes","No",2011
"85216","Op subarach hem-coma NOS",9,155,,"Yes","No",2011
"85219","Opn subarach hem-concuss",9,155,,"Yes","No",2011
"85220","Traumatic subdural hem",9,155,,"Yes","No",2011
"85221","Subdural hem w/o coma",9,155,,"Yes","No",2011
"85222","Subdural hem-brief coma",9,155,,"Yes","No",2011
"85223","Subdural hemorr-mod coma",9,154,,"Yes","No",2011
"85224","Subdural hem-prolng coma",9,154,,"Yes","No",2011
"85225","Subdural hem-deep coma",9,154,,"Yes","No",2011
"85226","Subdural hemorr-coma NOS",9,155,,"Yes","No",2011
"85229","Subdural hem-concussion",9,155,,"Yes","No",2011
"85230","Subdural hem w opn wound",9,155,,"Yes","No",2011
"85231","Open subdur hem w/o coma",9,155,,"Yes","No",2011
"85232","Opn subdur hem-brf coma",9,155,,"Yes","No",2011
"85233","Opn subdur hem-mod coma",9,154,,"Yes","No",2011
"85234","Opn subdur hem-prol coma",9,154,,"Yes","No",2011
"85235","Opn subdur hem-deep coma",9,154,,"Yes","No",2011
"85236","Opn subdur hem-coma NOS",9,155,,"Yes","No",2011
"85239","Opn subdur hem-concuss",9,155,,"Yes","No",2011
"85240","Traumatic extradural hem",9,155,,"Yes","No",2011
"85241","Extradural hem w/o coma",9,155,,"Yes","No",2011
"85242","Extradur hem-brief coma",9,155,,"Yes","No",2011
"85243","Extradural hem-mod coma",9,154,,"Yes","No",2011
"85244","Extradur hem-proln coma",9,154,,"Yes","No",2011
"85245","Extradural hem-deep coma",9,154,,"Yes","No",2011
"85246","Extradural hem-coma NOS",9,155,,"Yes","No",2011
"85249","Extadural hem-concuss",9,155,,"Yes","No",2011
"85250","Extradural hem w opn wnd",9,155,,"Yes","No",2011
"85251","Extradural hemor-no coma",9,155,,"Yes","No",2011
"85252","Extradur hem-brief coma",9,155,,"Yes","No",2011
"85253","Extradural hem-mod coma",9,154,,"Yes","No",2011
"85254","Extradur hem-proln coma",9,154,,"Yes","No",2011
"85255","Extradur hem-deep coma",9,154,,"Yes","No",2011
"85256","Extradural hem-coma NOS",9,155,,"Yes","No",2011
"85259","Extradural hem-concuss",9,155,,"Yes","No",2011
"85300","Traumatic brain hem NEC",9,155,,"Yes","No",2011
"85301","Brain hem NEC w/o coma",9,155,,"Yes","No",2011
"85302","Brain hem NEC-brief coma",9,155,,"Yes","No",2011
"85303","Brain hem NEC-mod coma",9,154,,"Yes","No",2011
"85304","Brain hem NEC-proln coma",9,154,,"Yes","No",2011
"85305","Brain hem NEC-deep coma",9,154,,"Yes","No",2011
"85306","Brain hem NEC-coma NOS",9,155,,"Yes","No",2011
"85309","Brain hem NEC-concussion",9,155,,"Yes","No",2011
"85310","Brain hem NEC w opn wnd",9,155,,"Yes","No",2011
"85311","Brain hem opn w/o coma",9,155,,"Yes","No",2011
"85312","Brain hem opn-brf coma",9,155,,"Yes","No",2011
"85313","Brain hem open-mod coma",9,154,,"Yes","No",2011
"85314","Brain hem opn-proln coma",9,154,,"Yes","No",2011
"85315","Brain hem open-deep coma",9,154,,"Yes","No",2011
"85316","Brain hem open-coma NOS",9,155,,"Yes","No",2011
"85319","Brain hem opn-concussion",9,155,,"Yes","No",2011
"85400","Brain injury NEC",9,155,,"Yes","No",2011
"85401","Brain injury NEC-no coma",9,155,,"Yes","No",2011
"85402","Brain inj NEC-brief coma",9,155,,"Yes","No",2011
"85403","Brain inj NEC-mod coma",9,154,,"Yes","No",2011
"85404","Brain inj NEC-proln coma",9,154,,"Yes","No",2011
"85405","Brain inj NEC-deep coma",9,154,,"Yes","No",2011
"85406","Brain inj NEC-coma NOS",9,155,,"Yes","No",2011
"85409","Brain inj NEC-concussion",9,155,,"Yes","No",2011
"85410","Brain injury w opn wnd",9,155,,"Yes","No",2011
"85411","Opn brain inj w/o coma",9,155,,"Yes","No",2011
"85412","Opn brain inj-brief coma",9,155,,"Yes","No",2011
"85413","Opn brain inj-mod coma",9,154,,"Yes","No",2011
"85414","Opn brain inj-proln coma",9,154,,"Yes","No",2011
"85415","Opn brain inj-deep coma",9,154,,"Yes","No",2011
"85416","Open brain inj-coma NOS",9,155,,"Yes","No",2011
"85419","Opn brain inj-concussion",9,155,,"Yes","No",2011
"8870","Amput below elb, unilat",9,161,,"Yes","No",2011
"8871","Amp below elb, unil-comp",9,161,,"Yes","No",2011
"8872","Amput abv elbow, unilat",9,161,,"Yes","No",2011
"8873","Amput abv elb, unil-comp",9,161,,"Yes","No",2011
"8874","Amputat arm, unilat NOS",9,161,,"Yes","No",2011
"8875","Amput arm, unil NOS-comp",9,161,,"Yes","No",2011
"8876","Amputation arm, bilat",9,161,,"Yes","No",2011
"8877","Amputat arm, bilat-compl",9,161,,"Yes","No",2011
"8950","Amputation toe",9,161,,"Yes","No",2011
"8951","Amputation toe-complicat",9,161,,"Yes","No",2011
"8960","Amputation foot, unilat",9,161,,"Yes","No",2011
"8961","Amput foot, unilat-compl",9,161,,"Yes","No",2011
"8962","Amputation foot, bilat",9,161,,"Yes","No",2011
"8963","Amputat foot, bilat-comp",9,161,,"Yes","No",2011
"8970","Amput below knee, unilat",9,161,,"Yes","No",2011
"8971","Amputat bk, unilat-compl",9,161,,"Yes","No",2011
"8972","Amput above knee, unilat",9,161,,"Yes","No",2011
"8973","Amput abv kn, unil-compl",9,161,,"Yes","No",2011
"8974","Amputat leg, unilat NOS",9,161,,"Yes","No",2011
"8975","Amput leg, unil NOS-comp",9,161,,"Yes","No",2011
"8976","Amputation leg, bilat",9,161,,"Yes","No",2011
"8977","Amputat leg, bilat-compl",9,161,,"Yes","No",2011
"9050","Late effec skull/face fx",9,155,,"Yes","No",2011
"9059","Late eff traumat amputat",9,177,,"Yes","No",2011
"9070","Lt eff intracranial inj",9,155,,"Yes","No",2011
"9072","Late eff spinal cord inj",9,69,,"Yes","No",2011
"94811","10-19% bdy brn/10-19% 3d",9,150,,"Yes","No",2011
"94821","20-29% bdy brn/10-19% 3d",9,150,,"Yes","No",2011
"94822","20-29% bdy brn/20-29% 3d",9,150,,"Yes","No",2011
"94831","30-39% bdy brn/10-19% 3d",9,150,,"Yes","No",2011
"94832","30-39% bdy brn/20-29% 3d",9,150,,"Yes","No",2011
"94833","30-39% bdy brn/30-39% 3d",9,150,,"Yes","No",2011
"94841","40-49% bdy brn/10-19% 3d",9,150,,"Yes","No",2011
"94842","40-49% bdy brn/20-29% 3d",9,150,,"Yes","No",2011
"94843","40-49% bdy brn/30-39% 3d",9,150,,"Yes","No",2011
"94844","40-49% bdy brn/40-49% 3d",9,150,,"Yes","No",2011
"94851","50-59% bdy brn/10-19% 3d",9,150,,"Yes","No",2011
"94852","50-59% bdy brn/20-29% 3d",9,150,,"Yes","No",2011
"94853","50-59% bdy brn/30-39% 3d",9,150,,"Yes","No",2011
"94854","50-59% bdy brn/40-49% 3d",9,150,,"Yes","No",2011
"94855","50-59% bdy brn/50-59% 3d",9,150,,"Yes","No",2011
"94861","60-69% bdy brn/10-19% 3d",9,150,,"Yes","No",2011
"94862","60-69% bdy brn/20-29% 3d",9,150,,"Yes","No",2011
"94863","60-69% bdy brn/30-39% 3d",9,150,,"Yes","No",2011
"94864","60-69% bdy brn/40-49% 3d",9,150,,"Yes","No",2011
"94865","60-69% bdy brn/50-59% 3d",9,150,,"Yes","No",2011
"94866","60-69% bdy brn/60-69% 3d",9,150,,"Yes","No",2011
"94871","70-79% bdy brn/10-19% 3d",9,150,,"Yes","No",2011
"94872","70-79% bdy brn/20-29% 3d",9,150,,"Yes","No",2011
"94873","70-79% bdy brn/30-39% 3d",9,150,,"Yes","No",2011
"94874","70-79% bdy brn/40-49% 3d",9,150,,"Yes","No",2011
"94875","70-79% bdy brn/50-59% 3d",9,150,,"Yes","No",2011
"94876","70-79% bdy brn/60-69% 3d",9,150,,"Yes","No",2011
"94877","70-79% bdy brn/70-79% 3d",9,150,,"Yes","No",2011
"94881","80-89% bdy brn/10-19% 3d",9,150,,"Yes","No",2011
"94882","80-89% bdy brn/20-29% 3d",9,150,,"Yes","No",2011
"94883","80-89% bdy brn/30-39% 3d",9,150,,"Yes","No",2011
"94884","80-89% bdy brn/40-49% 3d",9,150,,"Yes","No",2011
"94885","80-89% bdy brn/50-59% 3d",9,150,,"Yes","No",2011
"94886","80-89% bdy brn/60-69% 3d",9,150,,"Yes","No",2011
"94887","80-89% bdy brn/70-79% 3d",9,150,,"Yes","No",2011
"94888","80-89% bdy brn/80-89% 3d",9,150,,"Yes","No",2011
"94891","90% + bdy brn/10-19% 3rd",9,150,,"Yes","No",2011
"94892","90% + bdy brn/20-29% 3rd",9,150,,"Yes","No",2011
"94893","90% + bdy brn/30-39% 3rd",9,150,,"Yes","No",2011
"94894","90% + bdy brn/40-49% 3rd",9,150,,"Yes","No",2011
"94895","90% + bdy brn/50-59% 3rd",9,150,,"Yes","No",2011
"94896","90% + bdy brn/60-69% 3rd",9,150,,"Yes","No",2011
"94897","90% + bdy brn/70-79% 3rd",9,150,,"Yes","No",2011
"94898","90% + bdy brn/80-89% 3rd",9,150,,"Yes","No",2011
"94899","90% + bdy brn/90% + 3rd",9,150,,"Yes","No",2011
"95200","C1-c4 spin cord inj NOS",9,69,,"Yes","No",2011
"95201","Complete les cord/c1-c4",9,67,,"Yes","No",2011
"95202","Anterior cord synd/c1-c4",9,69,,"Yes","No",2011
"95203","Central cord synd/c1-c4",9,69,,"Yes","No",2011
"95204","C1-c4 spin cord inj NEC",9,69,,"Yes","No",2011
"95205","C5-c7 spin cord inj NOS",9,69,,"Yes","No",2011
"95206","Complete les cord/c5-c7",9,67,,"Yes","No",2011
"95207","Anterior cord synd/c5-c7",9,69,,"Yes","No",2011
"95208","Central cord synd/c5-c7",9,69,,"Yes","No",2011
"95209","C5-c7 spin cord inj NEC",9,69,,"Yes","No",2011
"95210","T1-t6 spin cord inj NOS",9,69,,"Yes","No",2011
"95211","Complete les cord/t1-t6",9,68,,"Yes","No",2011
"95212","Anterior cord synd/t1-t6",9,69,,"Yes","No",2011
"95213","Central cord synd/t1-t6",9,69,,"Yes","No",2011
"95214","T1-t6 spin cord inj NEC",9,69,,"Yes","No",2011
"95215","T7-t12 spin cord inj NOS",9,69,,"Yes","No",2011
"95216","Complete les cord/t7-t12",9,68,,"Yes","No",2011
"95217","Anterior cord syn/t7-t12",9,69,,"Yes","No",2011
"95218","Central cord syn/t7-t12",9,69,,"Yes","No",2011
"95219","T7-t12 spin cord inj NEC",9,69,,"Yes","No",2011
"9522","Lumbar spinal cord injur",9,69,,"Yes","No",2011
"9523","Sacral spinal cord injur",9,69,,"Yes","No",2011
"9524","Cauda equina injury",9,69,,"Yes","No",2011
"9528","Spin cord inj-mult site",9,69,,"Yes","No",2011
"9529","Spinal cord injury NOS",9,69,,"Yes","No",2011
"9580","Air embolism",9,164,,"Yes","No",2011
"9581","Fat embolism",9,164,,"Yes","No",2011
"9582","Secondary/recur hemorr",9,164,,"Yes","No",2011
"9583","Posttraum wnd infec NEC",9,164,,"Yes","No",2011
"9584","Traumatic shock",9,164,,"Yes","No",2011
"9585","Traumatic anuria",9,164,,"Yes","No",2011
"9586","Volkmann's isch contract",9,164,,"Yes","No",2011
"9587","Traum subcutan emphysema",9,164,,"Yes","No",2011
"9588","Early complic trauma NEC",9,164,,"Yes","No",2011
"95890","Compartment syndrome NOS",9,164,,"Yes","No",2011
"95891","Trauma comp synd up ext",9,164,,"Yes","No",2011
"95892","Trauma comp synd low ext",9,164,,"Yes","No",2011
"95893","Trauma compart synd abd",9,164,,"Yes","No",2011
"95899","Trauma compart synd NEC",9,164,,"Yes","No",2011
"99600","Malfunc card dev/grf NOS",9,164,,"Yes","No",2011
"99601","Malfunc cardiac pacemake",9,164,,"Yes","No",2011
"99602","Malfunc prosth hrt valve",9,164,,"Yes","No",2011
"99603","Malfunc coron bypass grf",9,164,,"Yes","No",2011
"99604","Mch cmp autm mplnt dfbrl",9,164,,"Yes","No",2011
"99609","Malfunc card dev/grf NEC",9,164,,"Yes","No",2011
"9961","Malfunc vasc device/graf",9,164,,"Yes","No",2011
"9962","Malfun neuro device/graf",9,164,,"Yes","No",2011
"99630","Malfunc gu dev/graft NOS",9,164,,"Yes","No",2011
"99631","Malfunc urethral cath",9,164,,"Yes","No",2011
"99632","Malfunction iud",9,164,,"Yes","No",2011
"99639","Malfunc gu dev/graft NEC",9,164,,"Yes","No",2011
"99640","Cmp int orth dev/gft NOS",9,164,,"Yes","No",2011
"99641","Mech loosening pros jt",9,164,,"Yes","No",2011
"99642","Dislocate prosthetic jt",9,164,,"Yes","No",2011
"99643","Broke prosthtc jt implnt",9,164,,"Yes","No",2011
"99644","Periprosthetc fx-pros jt",9,164,,"Yes","No",2011
"99645","Periprosthetc osteolysis",9,164,,"Yes","No",2011
"99646","Articular wear prosth jt",9,164,,"Yes","No",2011
"99647","Mech com pros jt implant",9,164,,"Yes","No",2011
"99649","Mech com orth dev NEC",9,164,,"Yes","No",2011
"99651","Corneal grft malfunction",9,164,,"Yes","No",2011
"99652","Oth tissue graft malfunc",9,164,,"Yes","No",2011
"99653","Lens prosthesis malfunc",9,164,,"Yes","No",2011
"99654","Breast prosth malfunc",9,164,,"Yes","No",2011
"99655","Comp-artificial skin grf",9,164,,"Yes","No",2011
"99656","Comp-periton dialys cath",9,130,121,"Yes","Yes",2011
"99657","Complcation-insulin pump",9,164,,"Yes","No",2011
"99659","Malfunc oth device/graft",9,164,,"Yes","No",2011
"99660","Reaction-unsp devic/grft",9,164,,"Yes","No",2011
"99661","React-cardiac dev/graft",9,164,,"Yes","No",2011
"99662","React-oth vasc dev/graft",9,164,,"Yes","No",2011
"99663","React-nerv sys dev/graft",9,164,,"Yes","No",2011
"99664","React-indwell urin cath",9,164,,"Yes","No",2011
"99665","React-oth genitourin dev",9,164,,"Yes","No",2011
"99666","React-inter joint prost",9,164,,"Yes","No",2011
"99667","React-oth int ortho dev",9,164,,"Yes","No",2011
"99668","React-periton dialy cath",9,130,121,"Yes","Yes",2011
"99669","React-int pros devic NEC",9,164,,"Yes","No",2011
"99670","Comp-unsp device/graft",9,164,,"Yes","No",2011
"99671","Comp-heart valve prosth",9,164,,"Yes","No",2011
"99672","Comp-oth cardiac device",9,164,,"Yes","No",2011
"99673","Comp-ren dialys dev/grft",9,130,121,"Yes","Yes",2011
"99674","Comp-oth vasc dev/graft",9,164,,"Yes","No",2011
"99675","Comp-nerv sys dev/graft",9,164,,"Yes","No",2011
"99676","Comp-genitourin dev/grft",9,164,,"Yes","No",2011
"99677","Comp-internal joint pros",9,164,,"Yes","No",2011
"99678","Comp-oth int ortho devic",9,164,,"Yes","No",2011
"99679","Comp-int prost devic NEC",9,164,,"Yes","No",2011
"99681","Compl kidney transplant",9,,120,"No","Yes",2011
"99682","Compl liver transplant",9,174,167,"Yes","Yes",2011
"99683","Compl heart transplant",9,174,167,"Yes","Yes",2011
"99684","Compl lung transplant",9,174,166,"Yes","Yes",2011
"99685","Compl marrow transplant",9,174,167,"Yes","Yes",2011
"99686","Compl pancreas transplnt",9,174,168,"Yes","Yes",2011
"99687","Comp intestine transplnt",9,174,167,"Yes","Yes",2011
"99690","Comp reattach extrem NOS",9,161,,"Yes","No",2011
"99691","Compl reattached forearm",9,161,,"Yes","No",2011
"99692","Compl reattached hand",9,161,,"Yes","No",2011
"99693","Compl reattached finger",9,161,,"Yes","No",2011
"99694","Compl reattached arm NEC",9,161,,"Yes","No",2011
"99695","Compl reattached foot",9,161,,"Yes","No",2011
"99696","Compl reattached leg NEC",9,161,,"Yes","No",2011
"99699","Compl reattach part NEC",9,161,,"Yes","No",2011
"99700","Nervous syst complc NOS",9,164,,"Yes","No",2011
"99701","Surg complication - cns",9,164,,"Yes","No",2011
"99702","Iatrogen CV infarc/hmrhg",9,164,97,"Yes","Yes",2011
"99709","Surg comp nerv systm NEC",9,164,,"Yes","No",2011
"9971","Surg compl-heart",9,164,,"Yes","No",2011
"9972","Surg comp-peri vasc syst",9,164,,"Yes","No",2011
"99731","Ventltr assoc pneumonia",9,164,,"Yes","No",2011
"99739","Respiratory comp NEC",9,164,,"Yes","No",2011
"9974","Surg comp-digestv system",9,164,,"Yes","No",2011
"9975","Surg compl-urinary tract",9,164,,"Yes","No",2011
"99760","Amputat stump compl NOS",9,177,,"Yes","No",2011
"99761","Neuroma amputation stump",9,177,,"Yes","No",2011
"99762","Infection amputat stump",9,177,,"Yes","No",2011
"99769","Amputat stump compl NEC",9,177,,"Yes","No",2011
"99771","Vasc comp mesenteric art",9,164,,"Yes","No",2011
"99772","Vasc comp renal artery",9,164,,"Yes","No",2011
"99779","Vascular comp vessel NEC",9,164,,"Yes","No",2011
"9980","Postoperative shock",9,164,,"Yes","No",2011
"9986","Persist postop fistula",9,164,,"Yes","No",2011
"E9500","Poison-analgesics",9,55,,"Yes","No",2011
"E9501","Poison-barbiturates",9,55,,"Yes","No",2011
"E9502","Poison-sedat/hypnotic",9,55,,"Yes","No",2011
"E9503","Poison-psychotropic agt",9,55,,"Yes","No",2011
"E9504","Poison-drug/medicin NEC",9,55,,"Yes","No",2011
"E9505","Poison-drug/medicin NOS",9,55,,"Yes","No",2011
"E9506","Poison-agricult agent",9,55,,"Yes","No",2011
"E9507","Poison-corrosiv/caustic",9,55,,"Yes","No",2011
"E9508","Poison-arsenic",9,55,,"Yes","No",2011
"E9509","Poison-solid/liquid NEC",9,55,,"Yes","No",2011
"E9510","Poison-piped gas",9,55,,"Yes","No",2011
"E9511","Poison-gas in container",9,55,,"Yes","No",2011
"E9518","Poison-utility gas NEC",9,55,,"Yes","No",2011
"E9520","Poison-exhaust gas",9,55,,"Yes","No",2011
"E9521","Poison-co NEC",9,55,,"Yes","No",2011
"E9528","Poison-gas/vapor NEC",9,55,,"Yes","No",2011
"E9529","Poison-gas/vapor NOS",9,55,,"Yes","No",2011
"E9530","Injury-hanging",9,55,,"Yes","No",2011
"E9531","Injury-suff w plas bag",9,55,,"Yes","No",2011
"E9538","Injury-strang/suff NEC",9,55,,"Yes","No",2011
"E9539","Injury-strang/suff NOS",9,55,,"Yes","No",2011
"E954","Injury-submersion",9,55,,"Yes","No",2011
"E9550","Injury-handgun",9,55,,"Yes","No",2011
"E9551","Injury-shotgun",9,55,,"Yes","No",2011
"E9552","Injury-hunting rifle",9,55,,"Yes","No",2011
"E9553","Injury-military firearm",9,55,,"Yes","No",2011
"E9554","Injury-firearm NEC",9,55,,"Yes","No",2011
"E9555","Injury-explosives",9,55,,"Yes","No",2011
"E9556","Self inflict acc-air gun",9,55,,"Yes","No",2011
"E9557","Self inj-paintball gun",9,55,,"Yes","No",2011
"E9559","Injury-firearm/expl NOS",9,55,,"Yes","No",2011
"E956","Injury-cut instrument",9,55,,"Yes","No",2011
"E9570","Injury-jump fm residence",9,55,,"Yes","No",2011
"E9571","Injury-jump fm struc NEC",9,55,,"Yes","No",2011
"E9572","Injury-jump fm natur sit",9,55,,"Yes","No",2011
"E9579","Injury-jump NEC",9,55,,"Yes","No",2011
"E9580","Injury-moving object",9,55,,"Yes","No",2011
"E9581","Injury-burn, fire",9,55,,"Yes","No",2011
"E9582","Injury-scald",9,55,,"Yes","No",2011
"E9583","Injury-extreme cold",9,55,,"Yes","No",2011
"E9584","Injury-electrocution",9,55,,"Yes","No",2011
"E9585","Injury-motor veh crash",9,55,,"Yes","No",2011
"E9586","Injury-aircraft crash",9,55,,"Yes","No",2011
"E9587","Injury-caustic substance",9,55,,"Yes","No",2011
"E9588","Injury-NEC",9,55,,"Yes","No",2011
"E9589","Injury-NOS",9,55,,"Yes","No",2011
"E959","Late eff of self-injury",9,55,,"Yes","No",2011
"V08","Asymp hiv infectn status",9,1,1,"Yes","Yes",2011
"V420","Kidney transplant status",9,,120,"No","Yes",2011
"V421","Heart transplant status",9,174,167,"Yes","Yes",2011
"V426","Lung transplant status",9,174,166,"Yes","Yes",2011
"V427","Liver transplant status",9,174,167,"Yes","Yes",2011
"V4281","Trnspl status-bne marrow",9,174,167,"Yes","Yes",2011
"V4282","Trspl sts-perip stm cell",9,174,167,"Yes","Yes",2011
"V4283","Trnspl status-pancreas",9,174,168,"Yes","Yes",2011
"V4284","Trnspl status-intestines",9,174,167,"Yes","Yes",2011
"V4321","Heart assist dev replace",9,174,,"Yes","No",2011
"V4322","Artficial heart replace",9,174,,"Yes","No",2011
"V440","Tracheostomy status",9,77,,"Yes","No",2011
"V441","Gastrostomy status",9,176,,"Yes","No",2011
"V442","Ileostomy status",9,176,,"Yes","No",2011
"V443","Colostomy status",9,176,,"Yes","No",2011
"V444","Enterostomy status NEC",9,176,,"Yes","No",2011
"V4450","Cystostomy status NOS",9,176,,"Yes","No",2011
"V4451","Cutaneous-vesicos status",9,176,,"Yes","No",2011
"V4452","Appendico-vesicos status",9,176,,"Yes","No",2011
"V4459","Cystostomy status NEC",9,176,,"Yes","No",2011
"V446","Urinostomy status NEC",9,176,,"Yes","No",2011
"V448","Artif open status NEC",9,176,,"Yes","No",2011
"V449","Artif open status NOS",9,176,,"Yes","No",2011
"V4511","Renal dialysis status",9,130,121,"Yes","Yes",2011
"V4512","Noncmplnt w renal dialys",9,130,121,"Yes","Yes",2011
"V4611","Respirator depend status",9,77,,"Yes","No",2011
"V4612","Resp depend-powr failure",9,77,,"Yes","No",2011
"V4613","Weaning from respirator",9,77,,"Yes","No",2011
"V4614","Mech comp respirator",9,77,,"Yes","No",2011
"V4970","Status amput lwr lmb NOS",9,177,,"Yes","No",2011
"V4971","Status amput great toe",9,177,,"Yes","No",2011
"V4972","Status amput othr toe(s)",9,177,,"Yes","No",2011
"V4973","Status amput foot",9,177,,"Yes","No",2011
"V4974","Status amput ankle",9,177,,"Yes","No",2011
"V4975","Status amput below knee",9,177,,"Yes","No",2011
"V4976","Status amput above knee",9,177,,"Yes","No",2011
"V4977","Status amput hip",9,177,,"Yes","No",2011
